Time[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
16.0016	1602	352836	0	63	69.948990	47.781693	-128.862180	0.975381	-0.055258	-0.081199	-0.197445	2	63	-90.843399	-55.513817	-5.426163	0.246292	0.455140	0.855680	0.000000	3	63	-107.626870	-35.113224	16.842880	0.701830	-0.153201	-0.695675	0.000000	4	63	-67.552452	-64.457993	15.948761	0.689056	0.127275	0.713445	0.000000	5	63	-81.570061	-46.801022	14.326164	0.744905	-0.661155	-0.089396	0.000000	6	63	-115.474180	-32.684818	20.067932	0.761618	-0.352398	-0.543832	0.000000	7	63	-82.560585	-12.359810	11.724243	0.649231	-0.642715	-0.406714	0.000000
16.0116	1603	353056	0	63	70.019157	47.733849	-128.952160	0.975144	-0.056650	-0.083276	-0.197355	2	63	-91.336411	-56.019485	-5.164047	0.245044	0.449235	0.859152	0.000000	3	63	-108.267590	-35.766342	17.083488	0.702663	-0.146795	-0.696215	0.000000	4	63	-68.177689	-65.162521	16.216919	0.690697	0.112366	0.714361	0.000000	5	63	-82.582443	-47.834114	14.875465	0.754918	-0.650582	-0.082720	0.000000	6	63	-116.131210	-33.280529	20.408272	0.763286	-0.346806	-0.545087	0.000000	7	63	-82.847717	-12.325851	11.802055	0.650487	-0.638317	-0.411604	0.000000
16.0216	1604	353277	0	63	70.111938	47.698612	-129.003040	0.974868	-0.058298	-0.085523	-0.197280	2	63	-91.851944	-56.615883	-5.185684	0.244363	0.441885	0.863148	0.000000	3	63	-108.825100	-36.468849	17.277939	0.703193	-0.140994	-0.696879	0.000000	4	63	-68.720024	-65.872429	16.500351	0.689534	0.090088	0.718629	0.000000	5	63	-83.468201	-49.157238	15.368042	0.765341	-0.639050	-0.076600	0.000000	6	63	-116.703680	-33.878029	20.595924	0.764400	-0.341594	-0.546814	0.000000	7	63	-83.094315	-12.300865	11.802376	0.651074	-0.633468	-0.418115	0.000000
16.0316	1605	353497	0	63	70.246574	47.660194	-129.064360	0.974523	-0.059818	-0.088271	-0.197319	2	63	-92.171646	-57.030632	-4.682282	0.242963	0.434733	0.867165	0.000000	3	63	-109.379870	-37.179642	17.501236	0.703774	-0.135215	-0.697437	0.000000	4	63	-69.299072	-66.901726	16.751694	0.688815	0.060644	0.722396	0.000000	5	63	-84.439270	-50.391090	15.927750	0.776930	-0.625543	-0.071240	0.000000	6	63	-117.184370	-34.429302	20.844284	0.764994	-0.335981	-0.549455	0.000000	7	63	-83.346329	-12.126404	11.855423	0.652244	-0.629375	-0.422451	0.000000
16.0416	1606	353717	0	63	70.386841	47.561874	-129.102290	0.974120	-0.061771	-0.091323	-0.197321	2	63	-92.678276	-57.469193	-4.842102	0.242161	0.428526	0.870474	0.000000	3	63	-109.903830	-37.625175	17.649727	0.704450	-0.131365	-0.697491	0.000000	4	63	-69.487900	-67.894493	17.141304	0.688521	0.034553	0.724393	0.000000	5	63	-85.164940	-51.687294	16.452263	0.788903	-0.610982	-0.065822	0.000000	6	63	-117.925120	-34.747749	20.997330	0.765936	-0.328424	-0.552703	0.000000	7	63	-83.806274	-12.065903	11.805115	0.653147	-0.624461	-0.428308	0.000000
16.0516	1607	353937	0	63	70.504845	47.460384	-129.105870	0.973664	-0.063557	-0.094630	-0.197444	2	63	-92.906624	-57.757904	-4.573257	0.241192	0.424547	0.872689	0.000000	3	63	-110.265160	-38.007813	17.834869	0.704873	-0.127870	-0.697713	0.000000	4	63	-69.792328	-68.762733	17.142921	0.686778	0.013094	0.726749	0.000000	5	63	-85.754448	-52.865906	16.975990	0.801483	-0.595436	-0.055505	0.000000	6	63	-118.104720	-34.902023	21.088913	0.765671	-0.322073	-0.556791	0.000000	7	63	-84.393265	-11.933426	11.772850	0.654697	-0.619112	-0.433673	0.000000
16.0616	1608	354158	0	63	70.631340	47.337166	-129.093780	0.973201	-0.065267	-0.098015	-0.197517	2	63	-93.081177	-57.865379	-4.639389	0.241034	0.420262	0.874804	0.000000	3	63	-110.398870	-38.282761	17.870064	0.704549	-0.126622	-0.698268	0.000000	4	63	-69.923836	-69.481339	17.266663	0.686004	-0.005940	0.727574	0.000000	5	63	-86.347794	-53.739021	17.175110	0.813633	-0.579967	-0.040481	0.000000	6	63	-118.235760	-34.576523	21.097565	0.766072	-0.317302	-0.558975	0.000000	7	63	-85.215775	-11.646843	11.868752	0.657594	-0.611865	-0.439536	0.000000
16.0716	1609	354378	0	63	70.809509	47.209877	-129.006060	0.972656	-0.067111	-0.101657	-0.197743	2	63	-93.179367	-57.978752	-4.646561	0.240735	0.419738	0.875138	0.000000	3	63	-110.579250	-38.372517	17.816513	0.704703	-0.127124	-0.698021	0.000000	4	63	-70.053299	-70.213516	17.296181	0.684973	-0.022256	0.728228	0.000000	5	63	-86.901459	-54.648212	17.321007	0.823639	-0.566495	-0.026489	0.000000	6	63	-118.024900	-34.082993	20.892151	0.766125	-0.315714	-0.559800	0.000000	7	63	-85.795029	-11.551804	11.868698	0.658492	-0.607084	-0.444790	0.000000
16.0815	1610	354598	0	63	71.011223	47.006626	-128.921750	0.972032	-0.068734	-0.105533	-0.198223	2	63	-93.173996	-57.997253	-4.547974	0.240380	0.421767	0.874260	0.000000	3	63	-110.607080	-38.298679	17.900040	0.704730	-0.128643	-0.697716	0.000000	4	63	-69.985382	-70.582977	17.291916	0.682209	-0.032934	0.730415	0.000000	5	63	-86.939613	-55.521187	17.825867	0.831225	-0.555772	-0.013470	0.000000	6	63	-117.653820	-33.069099	20.889168	0.766924	-0.320226	-0.556132	0.000000	7	63	-86.484444	-11.382690	11.989510	0.658761	-0.605934	-0.445958	0.000000
16.0915	1611	354818	0	63	71.235565	46.831062	-128.742290	0.971408	-0.070537	-0.109396	-0.198554	2	63	-93.046631	-57.751694	-4.585159	0.239952	0.423374	0.873600	0.000000	3	63	-110.323250	-38.172024	17.835999	0.703842	-0.132029	-0.697979	0.000000	4	63	-69.907196	-70.972038	17.159676	0.678025	-0.037673	0.734073	0.000000	5	63	-87.246040	-56.077904	17.793884	0.837514	-0.546416	-0.000995	0.000000	6	63	-116.907200	-31.990685	20.732056	0.765944	-0.335076	-0.548684	0.000000	7	63	-87.095764	-11.329453	11.969757	0.657994	-0.609031	-0.442860	0.000000
16.1015	1612	355039	0	63	71.464226	46.640778	-128.567930	0.970814	-0.071226	-0.112886	-0.199256	2	63	-92.992691	-57.658661	-4.607971	0.240278	0.428890	0.870815	0.000000	3	63	-110.159780	-37.876274	17.715279	0.703345	-0.135023	-0.697908	0.000000	4	63	-69.633385	-71.386940	17.080437	0.672513	-0.037522	0.739133	0.000000	5	63	-87.193123	-56.819992	18.027473	0.840332	-0.541978	0.010094	0.000000	6	63	-115.856830	-30.750607	20.264931	0.762754	-0.358093	-0.538494	0.000000	7	63	-87.543930	-11.076096	12.090584	0.655840	-0.615021	-0.437748	0.000000
16.1115	1613	355259	0	63	71.606033	46.401833	-128.263790	0.970247	-0.072948	-0.115841	-0.199701	2	63	-92.821533	-57.289070	-4.951859	0.240450	0.430655	0.869897	0.000000	3	63	-109.925070	-37.423279	17.453575	0.703071	-0.138873	-0.697428	0.000000	4	63	-69.229851	-71.484543	16.601814	0.665223	-0.033346	0.745899	0.000000	5	63	-87.138268	-57.076504	17.777084	0.841880	-0.539230	0.021679	0.000000	6	63	-115.182990	-29.603336	19.781738	0.760808	-0.374901	-0.529737	0.000000	7	63	-87.951843	-10.793739	11.974007	0.653824	-0.621148	-0.432076	0.000000
16.1215	1614	355479	0	63	71.920998	46.262272	-128.279110	0.969645	-0.074260	-0.118698	-0.200460	2	63	-92.529106	-57.041191	-4.799118	0.240463	0.433392	0.868533	0.000000	3	63	-109.591030	-37.163616	17.624138	0.702894	-0.143076	-0.696757	0.000000	4	63	-68.708069	-71.638306	16.554840	0.657394	-0.025474	0.753116	0.000000	5	63	-86.747993	-57.479969	18.080368	0.841110	-0.539946	0.031490	0.000000	6	63	-114.352470	-28.715076	19.834221	0.760172	-0.387887	-0.521232	0.000000	7	63	-88.261024	-10.906723	12.128075	0.651467	-0.626535	-0.427836	0.000000
16.1315	1615	355700	0	63	72.135651	46.113327	-128.154170	0.969160	-0.075114	-0.120862	-0.201194	2	63	-92.247498	-56.786209	-4.794312	0.240784	0.437831	0.866214	0.000000	3	63	-109.242690	-36.801815	17.551758	0.702605	-0.146594	-0.696317	0.000000	4	63	-68.229179	-71.576164	16.215187	0.650291	-0.018131	0.759469	0.000000	5	63	-86.412224	-57.530731	18.071877	0.838055	-0.544215	0.038657	0.000000	6	63	-113.720080	-28.099907	19.721779	0.760128	-0.396753	-0.514580	0.000000	7	63	-88.390846	-10.775757	12.284660	0.650163	-0.630674	-0.423719	0.000000
16.1415	1616	355920	0	63	72.291351	45.899990	-127.898700	0.968765	-0.075275	-0.122589	-0.201990	2	63	-91.875420	-56.370499	-4.894989	0.241525	0.443455	0.863142	0.000000	3	63	-108.778260	-36.376984	17.286278	0.701803	-0.150793	-0.696228	0.000000	4	63	-67.655952	-71.082962	15.793144	0.644325	-0.008858	0.764700	0.000000	5	63	-86.013779	-57.129032	17.821030	0.833099	-0.551538	0.041853	0.000000	6	63	-113.107640	-27.384098	19.584076	0.760468	-0.403915	-0.508469	0.000000	7	63	-88.857071	-10.753708	12.331337	0.649151	-0.629979	-0.426296	0.000000
16.1515	1617	356141	0	63	72.464294	45.797340	-127.754340	0.968489	-0.075664	-0.123817	-0.202418	2	63	-91.646866	-56.079105	-5.235367	0.242356	0.449505	0.859773	0.000000	3	63	-108.350140	-35.900909	17.177979	0.701452	-0.155572	-0.695530	0.000000	4	63	-67.087334	-70.519943	15.486183	0.640902	0.005558	0.767602	0.000000	5	63	-85.546623	-56.502373	17.735680	0.826774	-0.560990	0.041656	0.000000	6	63	-112.476970	-26.783375	19.545029	0.760610	-0.410808	-0.502702	0.000000	7	63	-89.041649	-10.805168	12.414169	0.648071	-0.629484	-0.428665	0.000000
16.1615	1618	356361	0	63	72.517570	45.642223	-127.564330	0.968341	-0.075967	-0.124141	-0.202815	2	63	-91.227539	-55.697273	-5.292145	0.243158	0.455150	0.856570	0.000000	3	63	-107.938920	-35.353264	16.996696	0.701121	-0.159964	-0.694867	0.000000	4	63	-66.574219	-69.708328	15.046928	0.640733	0.021495	0.767463	0.000000	5	63	-85.024048	-55.454453	17.307007	0.819857	-0.571400	0.036557	0.000000	6	63	-111.730730	-26.286263	19.343071	0.759860	-0.416656	-0.499009	0.000000	7	63	-88.874863	-10.713150	12.301521	0.646575	-0.630540	-0.429372	0.000000
16.1715	1619	356581	0	63	72.600616	45.524124	-127.282170	0.968217	-0.075731	-0.124229	-0.203439	2	63	-90.949432	-55.472469	-5.498871	0.244031	0.458809	0.854367	0.000000	3	63	-107.644440	-34.988850	16.817001	0.700974	-0.162832	-0.694349	0.000000	4	63	-66.224976	-69.028862	14.630432	0.642216	0.035423	0.765705	0.000000	5	63	-84.300102	-54.322395	17.044632	0.811975	-0.583077	0.026778	0.000000	6	63	-111.355810	-25.961700	19.080986	0.759709	-0.418523	-0.497676	0.000000	7	63	-88.900833	-10.747711	12.134262	0.645707	-0.629713	-0.431884	0.000000
16.1815	1620	356802	0	63	72.650940	45.394104	-127.078280	0.968197	-0.075516	-0.124073	-0.203709	2	63	-90.713623	-55.069389	-5.605652	0.244278	0.461611	0.852786	0.000000	3	63	-107.242740	-34.581982	16.675217	0.700500	-0.166125	-0.694048	0.000000	4	63	-65.773163	-67.960304	14.368042	0.644656	0.055469	0.762458	0.000000	5	63	-83.860695	-52.703041	16.674492	0.802731	-0.596195	0.013197	0.000000	6	63	-111.048190	-25.763924	18.979500	0.759382	-0.418326	-0.498339	0.000000	7	63	-88.979912	-10.814255	12.132774	0.645875	-0.626899	-0.435709	0.000000
16.1915	1621	357022	0	63	72.675056	45.315765	-126.823630	0.968269	-0.074547	-0.123507	-0.204067	2	63	-90.523018	-54.822487	-5.860718	0.245134	0.465813	0.850251	0.000000	3	63	-106.887830	-34.241314	16.529968	0.700100	-0.169177	-0.693714	0.000000	4	63	-65.431419	-66.590660	14.152451	0.649348	0.084484	0.755784	0.000000	5	63	-83.282257	-51.002499	16.240776	0.790410	-0.612548	-0.006003	0.000000	6	63	-111.044170	-25.733318	18.805519	0.758981	-0.415465	-0.501335	0.000000	7	63	-88.915092	-10.944321	12.081116	0.646508	-0.623702	-0.439344	0.000000
16.2015	1622	357242	0	63	72.658836	45.289024	-126.724170	0.968441	-0.073778	-0.122370	-0.204214	2	63	-90.246407	-54.661865	-5.837265	0.245966	0.469315	0.848083	0.000000	3	63	-106.604210	-33.854370	16.515892	0.700144	-0.172168	-0.692934	0.000000	4	63	-65.661095	-65.580429	14.101509	0.657691	0.120227	0.743631	0.000000	5	63	-82.250313	-49.177376	15.889633	0.778207	-0.627427	-0.027014	0.000000	6	63	-111.230370	-25.929298	18.720551	0.758533	-0.409516	-0.506877	0.000000	7	63	-88.679253	-11.113548	12.111008	0.648072	-0.620834	-0.441098	0.000000
16.2114	1623	357462	0	63	72.697678	45.312775	-126.642500	0.968674	-0.072638	-0.121407	-0.204093	2	63	-89.968964	-54.487263	-5.447022	0.246321	0.474340	0.845179	0.000000	3	63	-106.373600	-33.499435	16.613800	0.700302	-0.175178	-0.692019	0.000000	4	63	-65.116005	-64.442856	14.123390	0.662116	0.173585	0.729021	0.000000	5	63	-81.728165	-47.603504	15.447166	0.765469	-0.641795	-0.046441	0.000000	6	63	-111.537740	-26.531643	18.720177	0.756607	-0.403585	-0.514456	0.000000	7	63	-88.343399	-11.409821	12.385536	0.650104	-0.618120	-0.441920	0.000000
16.2215	1624	357683	0	63	72.626015	45.310272	-126.507760	0.968988	-0.071513	-0.120022	-0.203822	2	63	-89.831375	-54.151375	-5.592072	0.246659	0.476767	0.843714	0.000000	3	63	-106.173080	-33.270809	16.549614	0.700222	-0.176702	-0.691712	0.000000	4	63	-65.329895	-63.184555	13.797462	0.659897	0.217168	0.719287	0.000000	5	63	-81.076233	-45.812820	14.956909	0.753832	-0.654549	-0.057479	0.000000	6	63	-111.788350	-26.912319	18.462234	0.754767	-0.400296	-0.519702	0.000000	7	63	-87.871674	-11.667030	12.460396	0.652617	-0.615836	-0.441402	0.000000
16.2314	1625	357903	0	63	72.511780	45.333019	-126.356860	0.969294	-0.070586	-0.118280	-0.203707	2	63	-89.648918	-53.964508	-5.886391	0.247455	0.477789	0.842902	0.000000	3	63	-105.754730	-33.106213	16.377213	0.699351	-0.178321	-0.692178	0.000000	4	63	-65.628395	-63.187805	13.545280	0.661579	0.227306	0.714594	0.000000	5	63	-80.465164	-43.885216	14.642204	0.744535	-0.664989	-0.058805	0.000000	6	63	-112.109380	-27.179188	18.418945	0.755259	-0.394090	-0.523714	0.000000	7	63	-87.281090	-12.025047	12.413956	0.655203	-0.614085	-0.440010	0.000000
16.2414	1626	358123	0	63	72.447327	45.351597	-126.160150	0.969611	-0.069202	-0.116704	-0.203583	2	63	-89.496529	-53.813232	-5.845635	0.247718	0.480805	0.841108	0.000000	3	63	-105.642430	-32.913498	16.247414	0.699292	-0.178984	-0.692066	0.000000	4	63	-65.671722	-62.678581	13.556778	0.664200	0.230908	0.711000	0.000000	5	63	-79.618256	-43.446552	13.671715	0.729134	-0.681943	-0.057589	0.000000	6	63	-112.632130	-27.855488	18.144875	0.754506	-0.384593	-0.531798	0.000000	7	63	-86.486504	-12.275360	12.272232	0.656892	-0.615408	-0.435620	0.000000
16.2514	1627	358344	0	63	72.371666	45.382477	-125.985680	0.969908	-0.067420	-0.115342	-0.203539	2	63	-89.308556	-53.655556	-5.927292	0.248585	0.482444	0.839913	0.000000	3	63	-105.531450	-32.554871	16.265793	0.699620	-0.180201	-0.691418	0.000000	4	63	-65.731049	-62.537445	13.434258	0.666611	0.234081	0.707697	0.000000	5	63	-79.322350	-42.749313	13.587990	0.719259	-0.692579	-0.054783	0.000000	6	63	-112.838250	-28.245708	18.316582	0.755240	-0.378234	-0.535305	0.000000	7	63	-85.647278	-12.251381	12.290901	0.658558	-0.617935	-0.429485	0.000000
16.2614	1628	358564	0	63	72.329102	45.381268	-125.896840	0.970157	-0.066679	-0.114006	-0.203353	2	63	-89.219452	-53.495167	-5.820046	0.248501	0.483755	0.839183	0.000000	3	63	-105.403460	-32.510612	16.218971	0.699527	-0.179635	-0.691659	0.000000	4	63	-65.742958	-62.415810	13.401123	0.667292	0.237177	0.706022	0.000000	5	63	-79.040833	-42.295902	13.458344	0.713022	-0.699286	-0.050986	0.000000	6	63	-112.995450	-28.543530	18.478752	0.756079	-0.373827	-0.537213	0.000000	7	63	-84.933563	-12.381340	12.260201	0.658280	-0.620581	-0.426083	0.000000
16.2714	1629	358785	0	63	72.273552	45.410885	-125.737190	0.970406	-0.065430	-0.112648	-0.203324	2	63	-89.194275	-53.476341	-6.142372	0.249265	0.485335	0.838044	0.000000	3	63	-105.254150	-32.412800	16.093498	0.699278	-0.179623	-0.691914	0.000000	4	63	-65.766434	-62.354805	13.314545	0.666991	0.238955	0.705708	0.000000	5	63	-78.752808	-42.054371	13.300041	0.707522	-0.705094	-0.047488	0.000000	6	63	-113.102940	-28.910789	18.485954	0.756102	-0.372418	-0.538159	0.000000	7	63	-84.297455	-12.409500	12.173904	0.656636	-0.623728	-0.424020	0.000000
16.2814	1630	359005	0	63	72.223183	45.401897	-125.686330	0.970602	-0.064310	-0.111471	-0.203398	2	63	-89.107712	-53.365849	-6.017899	0.249175	0.487201	0.836987	0.000000	3	63	-105.203130	-32.355957	16.121063	0.699451	-0.179309	-0.691821	0.000000	4	63	-65.782730	-62.332352	13.329605	0.665966	0.239556	0.706472	0.000000	5	63	-78.517319	-41.969440	13.219803	0.702954	-0.709748	-0.045974	0.000000	6	63	-113.100390	-29.117760	18.635460	0.756365	-0.373047	-0.537353	0.000000	7	63	-83.799835	-12.479080	12.120422	0.653945	-0.627330	-0.422863	0.000000
16.2914	1631	359225	0	63	72.170944	45.435509	-125.728100	0.970811	-0.063829	-0.110115	-0.203287	2	63	-89.027054	-53.347961	-5.914284	0.249082	0.488468	0.836276	0.000000	3	63	-105.216510	-32.222343	16.092003	0.699834	-0.179965	-0.691263	0.000000	4	63	-65.711731	-62.379372	13.417610	0.665113	0.239846	0.707177	0.000000	5	63	-78.442184	-41.895725	13.214447	0.700119	-0.712588	-0.045300	0.000000	6	63	-112.783850	-29.161404	18.745758	0.756501	-0.376483	-0.534759	0.000000	7	63	-83.397514	-12.665871	11.982033	0.651374	-0.629809	-0.423145	0.000000
16.3014	1632	359446	0	63	72.129295	45.412407	-125.738170	0.970996	-0.063208	-0.109059	-0.203169	2	63	-88.941055	-53.220650	-5.895233	0.249238	0.489090	0.835866	0.000000	3	63	-105.029630	-32.150646	16.090240	0.699514	-0.181101	-0.691291	0.000000	4	63	-65.721642	-62.487701	13.515457	0.664293	0.238897	0.708268	0.000000	5	63	-78.270393	-41.938877	13.205055	0.697052	-0.715582	-0.045400	0.000000	6	63	-112.771300	-29.219067	18.827187	0.756574	-0.379563	-0.532473	0.000000	7	63	-83.260559	-12.519081	12.099663	0.651694	-0.627878	-0.425517	0.000000
16.3114	1633	359666	0	63	72.016510	45.373432	-125.580550	0.971209	-0.062230	-0.107939	-0.203050	2	63	-88.955101	-53.153957	-6.382210	0.250171	0.489835	0.835150	0.000000	3	63	-104.881900	-31.925320	15.931679	0.699277	-0.182362	-0.691199	0.000000	4	63	-65.702713	-62.362740	13.354393	0.663561	0.238319	0.709148	0.000000	5	63	-78.119781	-41.886341	12.993706	0.694905	-0.717596	-0.046519	0.000000	6	63	-112.685020	-29.115238	18.699837	0.756452	-0.382583	-0.530482	0.000000	7	63	-83.256538	-12.595100	11.933594	0.651137	-0.623669	-0.432501	0.000000
16.3214	1634	359886	0	63	71.971397	45.324047	-125.615440	0.971341	-0.061788	-0.106963	-0.203070	2	63	-88.760742	-53.017097	-5.986778	0.249744	0.491601	0.834240	0.000000	3	63	-104.815350	-31.811131	15.958801	0.699346	-0.183202	-0.690907	0.000000	4	63	-65.669296	-62.426613	13.422951	0.662715	0.236542	0.710533	0.000000	5	63	-78.047775	-41.934612	13.049843	0.694518	-0.717870	-0.048034	0.000000	6	63	-112.415120	-29.046860	18.749313	0.756572	-0.384762	-0.528732	0.000000	7	63	-83.602562	-12.548866	11.995560	0.653031	-0.616928	-0.439261	0.000000
16.3313	1635	360106	0	63	71.941383	45.303280	-125.605130	0.971514	-0.061183	-0.106088	-0.202886	2	63	-88.718895	-52.989464	-5.970512	0.249939	0.493629	0.832983	0.000000	3	63	-104.620570	-31.741737	15.919121	0.698900	-0.185069	-0.690861	0.000000	4	63	-65.663666	-62.519478	13.465775	0.661929	0.234709	0.711872	0.000000	5	63	-78.064880	-42.023788	13.066284	0.694846	-0.717518	-0.048558	0.000000	6	63	-112.305690	-28.726971	18.779564	0.757704	-0.384001	-0.527663	0.000000	7	63	-83.992989	-12.310211	12.238380	0.655886	-0.612109	-0.441743	0.000000
16.3414	1636	360327	0	63	71.899734	45.261299	-125.546920	0.971684	-0.060461	-0.105168	-0.202768	2	63	-88.643303	-52.911865	-6.167679	0.250389	0.493629	0.832848	0.000000	3	63	-104.656160	-31.645771	15.881241	0.699006	-0.186147	-0.690464	0.000000	4	63	-65.670998	-62.555214	13.430092	0.660816	0.232950	0.713483	0.000000	5	63	-78.054039	-42.121220	12.989349	0.695723	-0.716658	-0.048691	0.000000	6	63	-112.268390	-28.469612	18.834854	0.759017	-0.378830	-0.529511	0.000000	7	63	-84.521423	-12.038170	12.332588	0.657953	-0.612568	-0.438015	0.000000
16.3513	1637	360547	0	63	71.899323	45.159931	-125.647130	0.971791	-0.060610	-0.104288	-0.202664	2	63	-88.593643	-52.794670	-6.049271	0.250001	0.494323	0.832553	0.000000	3	63	-104.602570	-31.464939	15.965637	0.699124	-0.188747	-0.689638	0.000000	4	63	-65.705307	-62.492828	13.439415	0.658658	0.231529	0.715936	0.000000	5	63	-78.087677	-42.236202	13.118057	0.697918	-0.714576	-0.047876	0.000000	6	63	-112.106430	-27.895107	18.924004	0.761410	-0.373733	-0.529696	0.000000	7	63	-84.923660	-11.604210	12.627548	0.659695	-0.617694	-0.428085	0.000000
16.3613	1638	360767	0	63	71.908958	45.100300	-125.671680	0.971857	-0.060219	-0.103585	-0.202826	2	63	-88.487129	-52.670731	-5.869392	0.249507	0.495155	0.832207	0.000000	3	63	-104.473850	-31.403801	15.975555	0.698858	-0.190410	-0.689450	0.000000	4	63	-65.724174	-62.529964	13.488113	0.656404	0.229770	0.718568	0.000000	5	63	-78.111397	-42.473232	13.229637	0.699899	-0.712699	-0.046910	0.000000	6	63	-111.986430	-27.284401	19.170914	0.764710	-0.368915	-0.528319	0.000000	7	63	-85.313141	-11.253860	12.809692	0.659164	-0.626500	-0.415934	0.000000
16.3713	1639	360988	0	63	71.914055	44.976387	-125.645660	0.971933	-0.059771	-0.102777	-0.203005	2	63	-88.516800	-52.621769	-6.041595	0.249657	0.496639	0.831277	0.000000	3	63	-104.357120	-31.284412	15.920120	0.698446	-0.192529	-0.689279	0.000000	4	63	-65.703087	-62.580154	13.569901	0.654977	0.227391	0.720623	0.000000	5	63	-78.097939	-42.630608	13.290695	0.701904	-0.710806	-0.045679	0.000000	6	63	-111.378120	-26.341293	19.250732	0.767009	-0.370815	-0.523634	0.000000	7	63	-85.851860	-10.996117	12.741905	0.656172	-0.638402	-0.402344	0.000000
16.3813	1640	361208	0	63	71.932739	44.884045	-125.588590	0.971978	-0.059255	-0.101847	-0.203408	2	63	-88.487312	-52.542961	-6.182526	0.249688	0.497070	0.831010	0.000000	3	63	-104.291550	-31.311344	15.748604	0.697864	-0.193698	-0.689541	0.000000	4	63	-65.662567	-62.557579	13.485451	0.653995	0.225405	0.722138	0.000000	5	63	-78.119469	-42.801651	13.239098	0.704305	-0.708344	-0.046945	0.000000	6	63	-110.655410	-25.688976	18.929237	0.766902	-0.376255	-0.519898	0.000000	7	63	-86.357353	-10.648529	12.683708	0.653094	-0.649886	-0.388738	0.000000
16.3913	1641	361429	0	63	72.022034	44.776257	-125.631030	0.972011	-0.058936	-0.100933	-0.203797	2	63	-88.494217	-52.500114	-6.198143	0.249566	0.496383	0.831457	0.000000	3	63	-104.349690	-31.153255	15.781242	0.697968	-0.195592	-0.688901	0.000000	4	63	-65.666031	-62.589172	13.516640	0.653167	0.223532	0.723469	0.000000	5	63	-78.189674	-42.980957	13.283333	0.707525	-0.704824	-0.051308	0.000000	6	63	-110.224370	-24.826027	18.964546	0.767232	-0.382392	-0.514910	0.000000	7	63	-86.680496	-10.371185	12.772980	0.649864	-0.660322	-0.376366	0.000000
16.4013	1642	361649	0	63	72.190147	44.661034	-125.656430	0.971952	-0.058388	-0.100431	-0.204482	2	63	-88.499725	-52.604198	-5.913918	0.249056	0.498854	0.830130	0.000000	3	63	-104.300960	-31.216496	15.911339	0.697807	-0.196234	-0.688881	0.000000	4	63	-65.699432	-62.663498	13.622528	0.652286	0.221298	0.724948	0.000000	5	63	-78.343353	-43.238358	13.451393	0.710906	-0.700924	-0.057612	0.000000	6	63	-109.784470	-24.278267	18.879807	0.766167	-0.387661	-0.512550	0.000000	7	63	-87.030716	-10.280495	12.745911	0.646131	-0.669292	-0.366827	0.000000
16.4113	1643	361869	0	63	72.297035	44.502899	-125.596350	0.971927	-0.058021	-0.099493	-0.205164	2	63	-88.461716	-52.424416	-6.063973	0.248910	0.496564	0.831545	0.000000	3	63	-104.329050	-31.187363	15.817467	0.697734	-0.196330	-0.688928	0.000000	4	63	-65.673241	-62.640335	13.556297	0.651693	0.218250	0.726404	0.000000	5	63	-78.343323	-43.519581	13.448135	0.714163	-0.697080	-0.063650	0.000000	6	63	-109.661500	-23.966095	18.711510	0.765080	-0.389353	-0.512890	0.000000	7	63	-87.191895	-9.975388	12.696800	0.644334	-0.675156	-0.359162	0.000000
16.4213	1644	362090	0	63	72.435791	44.343811	-125.531510	0.971842	-0.057651	-0.098515	-0.206140	2	63	-88.430191	-52.486351	-6.072128	0.248895	0.496323	0.831694	0.000000	3	63	-104.340150	-31.172543	15.796928	0.697794	-0.196007	-0.688959	0.000000	4	63	-65.636139	-62.594162	13.472153	0.650932	0.212939	0.728659	0.000000	5	63	-78.493912	-43.761417	13.467613	0.718232	-0.692307	-0.069676	0.000000	6	63	-109.715990	-23.754272	18.612961	0.764505	-0.388459	-0.514424	0.000000	7	63	-87.433228	-9.925240	12.482925	0.642596	-0.677607	-0.357657	0.000000
