Time[s]	MeasId	WavId	Sensor 1 Id	Sensor 1 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 3 Id	Sensor 3 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 4 Id	Sensor 4 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 5 Id	Sensor 5 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 6 Id	Sensor 6 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 7 Id	Sensor 7 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz	Sensor 8 Id	Sensor 8 Status	X[mm]	Y[mm]	Z[mm]	Q0	Qx	Qy	Qz
6.1094	612	134712	0	63	    61	58.2642	-112.7661	0.9882	0.0489	-0.0311	-0.1419	2	63	-27.9659	-0.1265	22.9955	0.9595	-0.2671	-0.0791	-0.0427	3	63	-2.5861	-7.5637	0.7810	0.7466	0.6283	0.1939	0.1014	4	63	-51.0275	-0.0947	0.0821	0.7137	-0.6921	-0.0561	-0.0921	5	63	-30.7282	-2.2754	0.7087	0.5038	-0.3213	0.7996	0.0600	6	63	9.5460	-4.0394	0.7233	0.6998	0.4356	0.5528	0.1224	7	63	6.6613	16.3488	1.1907	0.7592	0.3773	0.5186	0.1109
6.1194	613	134933	0	63	    61	57.9473	-112.9194	0.9881	0.0481	-0.0309	-0.1427	2	63	-28.0316	-0.1110	23.1253	0.9595	-0.2671	-0.0790	-0.0427	3	63	-2.6022	-7.5007	0.7466	0.7465	0.6282	0.1943	0.1015	4	63	-51.3592	-0.3145	0.1336	0.7141	-0.6929	-0.0417	-0.0904	5	63	-30.8862	-2.5438	0.6656	0.5008	-0.3302	0.7980	0.0587	6	63	9.5400	-4.2109	0.7034	0.6993	0.4379	0.5516	0.1225	7	63	6.6282	16.3043	1.1926	0.7596	0.3772	0.5181	0.1109
6.1294	614	135153	0	63	    61	57.5921	-112.9798	0.9880	0.0476	-0.0308	-0.1435	2	63	-28.0684	-0.0926	23.2092	0.9594	-0.2674	-0.0792	-0.0427	3	63	-2.6310	-7.5337	0.7822	0.7464	0.6285	0.1939	0.1014	4	63	-51.5772	-0.3695	0.2099	0.7157	-0.6922	-0.0290	-0.0888	5	63	-31.2378	-2.9233	0.4751	0.4996	-0.3333	0.7975	0.0582	6	63	9.5219	-4.2001	0.7500	0.6990	0.4384	0.5515	0.1225	7	63	6.6576	16.2605	1.2634	0.7597	0.3781	0.5173	0.1109
6.1394	615	135373	0	63	    62	57.2632	-113.1559	0.9880	0.0472	-0.0309	-0.1441	2	63	-28.0788	-0.1815	23.0712	0.9595	-0.2670	-0.0791	-0.0427	3	63	-2.6755	-7.5873	0.6929	0.7462	0.6288	0.1937	0.1014	4	63	-51.7040	-0.3901	0.2253	0.7188	-0.6895	-0.0182	-0.0871	5	63	-31.5682	-3.2477	0.4460	0.4972	-0.3344	0.7985	0.0582	6	63	9.4672	-4.3395	0.6838	0.6988	0.4387	0.5515	0.1226	7	63	6.6705	16.1493	1.1849	0.7596	0.3799	0.5161	0.1109
6.1494	616	135594	0	63	    62	56.9510	-113.2593	0.9879	0.0470	-0.0308	-0.1447	2	63	-28.0111	-0.1375	22.6324	0.9597	-0.2664	-0.0786	-0.0425	3	63	-2.6668	-7.5817	0.7325	0.7462	0.6288	0.1935	0.1014	4	63	-51.8518	-0.4229	0.2736	0.7218	-0.6868	-0.0079	-0.0855	5	63	-31.7895	-3.5020	0.3235	0.4937	-0.3375	0.7994	0.0579	6	63	9.4235	-4.3626	0.7090	0.6986	0.4388	0.5517	0.1226	7	63	6.6402	16.1822	1.1739	0.7599	0.3809	0.5149	0.1109
6.1594	617	135814	0	63	    62	56.7173	-113.5182	0.9879	0.0461	-0.0307	-0.1452	2	63	-28.0783	-0.2325	23.0756	0.9595	-0.2671	-0.0780	-0.0426	3	63	-2.7106	-7.6996	0.6394	0.7461	0.6290	0.1934	0.1014	4	63	-52.1276	-0.7550	0.2637	0.7247	-0.6840	0.0060	-0.0834	5	63	-32.2365	-3.9057	0.3300	0.4903	-0.3423	0.7995	0.0574	6	63	9.3193	-4.4981	0.5789	0.6982	0.4396	0.5516	0.1227	7	63	6.6171	16.0305	1.0827	0.7597	0.3818	0.5145	0.1110
6.1693	618	136034	0	63	    62	56.3884	-113.5931	0.9879	0.0451	-0.0306	-0.1454	2	63	-27.9739	-0.0568	22.9908	0.9597	-0.2669	-0.0773	-0.0424	3	63	-2.7007	-7.6097	0.7443	0.7461	0.6291	0.1931	0.1014	4	63	-52.2372	-0.9207	0.3620	0.7277	-0.6807	0.0222	-0.0810	5	63	-32.4310	-4.3185	0.3377	0.4880	-0.3525	0.7965	0.0557	6	63	9.2856	-4.4865	0.6593	0.6977	0.4407	0.5512	0.1228	7	63	6.7203	16.0569	1.1241	0.7593	0.3826	0.5146	0.1111
6.1793	619	136254	0	63	    62	56.1828	-113.6778	0.9879	0.0450	-0.0302	-0.1457	2	63	-28.0960	-0.0967	23.0514	0.9596	-0.2669	-0.0782	-0.0426	3	63	-2.7473	-7.5760	0.8626	0.7464	0.6288	0.1927	0.1013	4	63	-52.4200	-1.0565	0.4630	0.7306	-0.6773	0.0378	-0.0786	5	63	-32.7237	-4.5631	0.4974	0.4855	-0.3597	0.7949	0.0547	6	63	9.2167	-4.6032	0.8183	0.6977	0.4424	0.5499	0.1228	7	63	6.6745	16.1002	1.2118	0.7597	0.3827	0.5139	0.1110
6.1893	620	136475	0	63	    62	56.0215	-113.8080	0.9879	0.0451	-0.0302	-0.1456	2	63	-27.9583	-0.0829	22.7472	0.9598	-0.2666	-0.0770	-0.0424	3	63	-2.7517	-7.7153	0.8268	0.7463	0.6292	0.1920	0.1013	4	63	-52.5694	-1.2874	0.3729	0.7342	-0.6727	0.0511	-0.0764	5	63	-33.0210	-5.0613	0.4906	0.4853	-0.3673	0.7917	0.0533	6	63	9.2248	-4.7876	0.7593	0.6969	0.4450	0.5487	0.1230	7	63	6.7150	15.9725	1.2171	0.7599	0.3835	0.5130	0.1110
6.1993	621	136695	0	63	    62	55.8960	-113.9783	0.9879	0.0443	-0.0302	-0.1453	2	63	-28.0999	-0.2397	23.0940	0.9596	-0.2673	-0.0765	-0.0424	3	63	-2.8032	-7.8411	0.8225	0.7463	0.6294	0.1914	0.1012	4	63	-52.6444	-1.5299	0.4546	0.7382	-0.6677	0.0618	-0.0744	5	63	-33.3179	-5.3415	0.5502	0.4833	-0.3738	0.7899	0.0523	6	63	9.0664	-5.2198	0.7492	0.6958	0.4505	0.5456	0.1233	7	63	6.7577	15.9003	1.1397	0.7594	0.3841	0.5132	0.1111
6.2093	622	136915	0	63	    62	55.8067	-114.0812	0.9880	0.0442	-0.0301	-0.1449	2	63	-28.3121	-0.5207	23.1450	0.9595	-0.2676	-0.0769	-0.0425	3	63	-2.9506	-8.0114	0.8230	0.7465	0.6297	0.1897	0.1011	4	63	-52.7187	-1.7088	0.5002	0.7420	-0.6626	0.0718	-0.0726	5	63	-33.4419	-5.5744	0.6178	0.4816	-0.3772	0.7894	0.0518	6	63	8.7549	-5.6666	0.7924	0.6946	0.4580	0.5408	0.1236	7	63	6.7197	15.8542	1.1670	0.7594	0.3843	0.5132	0.1111
6.2193	623	137136	0	63	    62	55.7480	-114.1363	0.9881	0.0441	-0.0300	-0.1442	2	63	-28.3249	-0.5019	23.2241	0.9594	-0.2680	-0.0765	-0.0425	3	63	-2.9821	-8.1549	0.8523	0.7466	0.6300	0.1884	0.1009	4	63	-52.8199	-1.8021	0.5355	0.7443	-0.6593	0.0788	-0.0713	5	63	-33.7021	-5.8467	0.5973	0.4823	-0.3747	0.7901	0.0522	6	63	8.4904	-6.5557	0.6861	0.6936	0.4684	0.5331	0.1239	7	63	6.6858	15.9167	1.1978	0.7595	0.3838	0.5134	0.1111
6.2293	624	137356	0	63	    62	55.7533	-114.2574	0.9883	0.0438	-0.0298	-0.1432	2	63	-28.3291	-0.6873	23.0011	0.9595	-0.2678	-0.0759	-0.0424	3	63	-3.0331	-8.4183	0.8984	0.7466	0.6305	0.1868	0.1008	4	63	-52.9030	-1.9503	0.5271	0.7452	-0.6580	0.0815	-0.0708	5	63	-33.8763	-5.9441	0.5960	0.4813	-0.3675	0.7940	0.0536	6	63	7.7570	-7.4495	1.2538	0.6964	0.4785	0.5204	0.1236	7	63	6.6384	15.8658	1.1777	0.7597	0.3827	0.5139	0.1110
6.2393	625	137577	0	63	    62	55.7893	-114.3185	0.9885	0.0434	-0.0297	-0.1418	2	63	-28.3563	-0.8536	22.8773	0.9596	-0.2678	-0.0755	-0.0423	3	63	-3.0680	-8.5946	0.9310	0.7467	0.6308	0.1856	0.1007	4	63	-52.9502	-2.0398	0.5697	0.7460	-0.6577	0.0768	-0.0713	5	63	-33.9050	-5.9367	0.6071	0.4803	-0.3583	0.7987	0.0553	6	63	7.4011	-8.5009	1.1127	0.6952	0.4947	0.5066	0.1239	7	63	6.6099	15.8567	1.1644	0.7595	0.3811	0.5153	0.1110
6.2493	626	137797	0	63	    61	55.9013	-114.3665	0.9888	0.0430	-0.0295	-0.1401	2	63	-28.3444	-0.8842	23.3282	0.9594	-0.2687	-0.0750	-0.0424	3	63	-3.0726	-8.6457	0.9704	0.7469	0.6308	0.1849	0.1006	4	63	-52.9361	-2.0011	0.5401	0.7470	-0.6578	0.0623	-0.0732	5	63	-34.1691	-5.6755	0.6361	0.4814	-0.3451	0.8037	0.0575	6	63	7.0542	-9.4176	1.4237	0.6951	0.5241	0.4763	0.1237	7	63	6.5123	15.9883	1.1532	0.7592	0.3801	0.5165	0.1110
6.2593	627	138017	0	63	    61	56.0178	-114.3180	0.9890	0.0436	-0.0293	-0.1383	2	63	-28.4509	-0.9596	23.7299	0.9592	-0.2689	-0.0760	-0.0425	3	63	-3.0741	-8.6529	1.1094	0.7470	0.6310	0.1839	0.1005	4	63	-52.9769	-1.6247	0.5060	0.7472	-0.6593	0.0332	-0.0770	5	63	-34.1162	-4.8787	0.9851	0.4850	-0.3263	0.8091	0.0605	6	63	6.8878	-12.0093	1.5179	0.6928	0.5640	0.4321	0.1231	7	63	6.5116	16.1587	1.1583	0.7586	0.3811	0.5166	0.1112
6.2693	628	138238	0	63	    60	56.2715	-114.4848	0.9894	0.0433	-0.0291	-0.1354	2	63	-28.3302	-1.0150	23.1694	0.9595	-0.2679	-0.0756	-0.0424	3	63	-3.0493	-8.6486	0.9830	0.7468	0.6311	0.1840	0.1005	4	63	-52.7203	-0.9687	0.4530	0.7462	-0.6604	-0.0112	-0.0826	5	63	-34.0114	-3.7660	0.6835	0.4926	-0.3057	0.8123	0.0635	6	63	6.0655	-11.7988	1.5484	0.6943	0.5692	0.4230	0.1226	7	63	6.4460	16.3572	1.0533	0.7577	0.3793	0.5193	0.1113
6.2793	629	138458	0	63	    60	56.6025	-114.5001	0.9898	0.0436	-0.0286	-0.1325	2	63	-28.3106	-0.7347	23.3596	0.9593	-0.2690	-0.0751	-0.0424	3	63	-3.0791	-8.5619	1.0585	0.7471	0.6309	0.1836	0.1005	4	63	-52.7255	-0.3995	0.3175	0.7435	-0.6600	-0.0609	-0.0888	5	63	-33.8437	-2.3440	0.8953	0.5030	-0.2853	0.8132	0.0661	6	63	5.9116	-12.7809	1.5144	0.6924	0.5826	0.4077	0.1224	7	63	6.3319	16.6660	1.1503	0.7571	0.3763	0.5223	0.1113
6.2893	630	138678	0	63	    59	56.9255	-114.5637	0.9902	0.0438	-0.0283	-0.1295	2	63	-28.4566	-0.8337	23.3336	0.9591	-0.2693	-0.0760	-0.0426	3	63	-3.0643	-8.5050	1.0204	0.7471	0.6309	0.1835	0.1004	4	63	-52.8759	-0.2181	0.2680	0.7404	-0.6564	-0.1099	-0.0944	5	63	-34.1354	-1.1284	-0.3746	0.5165	-0.2924	0.8023	0.0638	6	63	5.4961	-13.5039	1.3955	0.6917	0.5963	0.3888	0.1217	7	63	6.2484	16.8081	1.1784	0.7568	0.3748	0.5239	0.1113
6.2992	631	138898	0	63	    59	57.3031	-114.5965	0.9907	0.0438	-0.0284	-0.1260	2	63	-28.4754	-0.9423	23.6736	0.9590	-0.2694	-0.0765	-0.0427	3	63	-2.9618	-8.5725	0.9532	0.7467	0.6313	0.1836	0.1005	4	63	-53.3872	-0.1250	-0.0746	0.7363	-0.6480	-0.1668	-0.1005	5	63	-34.3405	0.9715	0.7527	0.5226	-0.3379	0.7808	0.0556	6	63	5.5672	-14.0741	1.0860	0.6898	0.6041	0.3799	0.1216	7	63	6.3413	16.8470	1.1098	0.7555	0.3746	0.5257	0.1115
6.3093	632	139119	0	63	    58	57.7287	-114.5341	0.9910	0.0453	-0.0282	-0.1225	2	63	-28.3401	-0.9380	23.2613	0.9592	-0.2685	-0.0775	-0.0427	3	63	-2.8294	-8.5110	0.9602	0.7468	0.6310	0.1844	0.1006	4	63	-53.6524	0.4090	-0.2729	0.7324	-0.6301	-0.2348	-0.1067	5	63	-35.1454	3.1058	1.3235	0.5343	-0.3916	0.7477	0.0449	6	63	5.4151	-14.0334	1.0872	0.6912	0.6049	0.3763	0.1212	7	63	6.3648	16.8986	1.0846	0.7554	0.3741	0.5263	0.1115
6.3192	633	139339	0	63	    57	58.1627	-114.5671	0.9916	0.0439	-0.0276	-0.1181	2	63	-27.9340	-0.6451	23.1974	0.9595	-0.2682	-0.0755	-0.0424	3	63	-2.6489	-8.3032	0.9942	0.7465	0.6308	0.1864	0.1008	4	63	-53.6952	0.7384	-0.0146	0.7308	-0.6060	-0.2937	-0.1111	5	63	-35.4482	4.9277	1.8326	0.5472	-0.4237	0.7209	0.0376	6	63	5.5961	-14.0092	0.9921	0.6909	0.6068	0.3739	0.1212	7	63	6.4997	17.0569	1.0573	0.7541	0.3730	0.5290	0.1117
6.3292	634	139559	0	63	    56	58.5864	-114.5395	0.9920	0.0450	-0.0274	-0.1149	2	63	-27.9530	-0.5805	23.1878	0.9593	-0.2685	-0.0768	-0.0426	3	63	-2.5781	-8.2284	0.9937	0.7465	0.6306	0.1868	0.1008	4	63	-53.8604	0.8213	-0.0571	0.7295	-0.5863	-0.3335	-0.1136	5	63								6	63	5.6892	-13.7978	0.8455	0.6918	0.6066	0.3725	0.1210	7	63	6.5097	17.1390	1.0603	0.7543	0.3707	0.5302	0.1116
6.3392	635	139780	0	63	    55	59.0264	-114.4367	0.9924	0.0453	-0.0272	-0.1116	2	63	-28.0135	-0.5901	23.6957	0.9591	-0.2686	-0.0781	-0.0428	3	63	-2.5150	-8.1095	1.0411	0.7464	0.6305	0.1877	0.1009	4	63	-53.8419	1.2565	0.0456	0.7292	-0.5653	-0.3680	-0.1153	5	63	-35.4841	7.1485	1.4183	0.5818	-0.4030	0.7054	0.0382	6	63	5.9769	-13.5026	0.7394	0.6924	0.6048	0.3743	0.1210	7	63	6.5972	17.3239	1.0541	0.7541	0.3666	0.5334	0.1115
6.3492	636	140000	0	63	    55	59.4686	-114.4442	0.9927	0.0453	-0.0272	-0.1084	2	63	-27.8806	-0.6009	23.5904	0.9594	-0.2676	-0.0781	-0.0426	3	63	-2.3951	-7.9453	0.9560	0.7462	0.6301	0.1896	0.1011	4	63	-53.8803	1.7480	0.0737	0.7286	-0.5408	-0.4037	-0.1168	5	63	-35.5047	8.8132	2.0205	0.5976	-0.3878	0.7007	0.0395	6	63	6.4869	-13.0391	0.5616	0.6930	0.6000	0.3809	0.1212	7	63	6.6858	17.1799	1.0841	0.7551	0.3645	0.5334	0.1112
6.3592	637	140221	0	63	    54	59.9124	-114.4133	0.9929	0.0462	-0.0273	-0.1058	2	63	-27.8370	-0.4955	23.4223	0.9593	-0.2675	-0.0792	-0.0428	3	63	-2.4190	-7.8065	0.9211	0.7464	0.6293	0.1911	0.1012	4	63	-53.9110	2.3842	0.0342	0.7256	-0.5190	-0.4361	-0.1181	5	63	-35.4262	9.9525	1.8631	0.6145	-0.3596	0.7009	0.0430	6	63	6.9310	-12.2582	0.4103	0.6936	0.5909	0.3936	0.1217	7	63	6.8076	17.0245	1.1052	0.7564	0.3636	0.5322	0.1109
6.3692	638	140441	0	63	    54	60.2516	-114.4166	0.9932	0.0453	-0.0269	-0.1034	2	63	-27.5723	-0.1123	23.0040	0.9595	-0.2673	-0.0779	-0.0426	3	63	-2.2551	-7.5082	1.0026	0.7464	0.6287	0.1934	0.1014	4	63	-53.9653	3.0428	0.1172	0.7207	-0.5063	-0.4582	-0.1193	5	63	-34.7969	11.0420	1.9297	0.6250	-0.3144	0.7127	0.0500	6	63	7.4182	-11.2548	0.3909	0.6933	0.5802	0.4096	0.1223	7	63	6.9370	17.1576	1.1550	0.7567	0.3637	0.5319	0.1109
6.3792	639	140661	0	63	    53	60.5248	-114.3040	0.9933	0.0461	-0.0271	-0.1023	2	63	-27.4525	0.0630	23.1012	0.9595	-0.2674	-0.0781	-0.0426	3	63	-2.1727	-7.3485	1.0705	0.7466	0.6281	0.1945	0.1015	4	63	-53.9770	3.9158	-0.0241	0.7145	-0.5002	-0.4740	-0.1205	5	63	-34.1630	11.7458	2.0551	0.6349	-0.2599	0.7252	0.0583	6	63	7.6586	-10.3256	0.5284	0.6933	0.5677	0.4265	0.1229	7	63	7.0666	17.1719	1.3020	0.7573	0.3645	0.5304	0.1108
6.3892	640	140882	0	63	    53	60.7904	-114.3174	0.9934	0.0462	-0.0273	-0.1016	2	63	-27.5529	-0.1977	23.4251	0.9595	-0.2668	-0.0794	-0.0427	3	63	-2.0910	-7.2817	1.0346	0.7466	0.6277	0.1957	0.1016	4	63	-53.8462	4.8408	0.0430	0.7097	-0.5015	-0.4797	-0.1214	5	63	-33.5951	12.1509	2.1718	0.6427	-0.2032	0.7357	0.0665	6	63	8.0727	-9.6612	0.4589	0.6923	0.5560	0.4430	0.1235	7	63	7.1310	17.0600	1.3141	0.7576	0.3670	0.5282	0.1109
6.3992	641	141102	0	63	    53	60.9914	-114.3378	0.9934	0.0462	-0.0276	-0.1017	2	63	-27.5876	-0.0638	23.6769	0.9592	-0.2678	-0.0793	-0.0428	3	63	-2.0844	-7.2923	0.9945	0.7466	0.6276	0.1959	0.1016	4	63	-54.2179	5.3282	-0.1408	0.7032	-0.5189	-0.4705	-0.1224	5	63	-33.0367	12.2316	1.8636	0.6462	-0.1412	0.7462	0.0755	6	63	8.2167	-8.9635	0.4752	0.6930	0.5429	0.4579	0.1238	7	63	7.2028	16.8654	1.3644	0.7580	0.3704	0.5253	0.1109
6.4092	642	141322	0	63	    53	61.1640	-114.3210	0.9933	0.0465	-0.0278	-0.1023	2	63	-27.5369	-0.0398	23.4242	0.9594	-0.2671	-0.0796	-0.0428	3	63	-2.1565	-7.3393	1.0154	0.7467	0.6274	0.1959	0.1016	4	63	-54.4422	6.0067	-0.0237	0.6977	-0.5411	-0.4532	-0.1229	5	63	-32.5887	12.1136	1.5692	0.6450	-0.0840	0.7549	0.0836	6	63	8.3347	-8.1246	0.5608	0.6939	0.5275	0.4742	0.1239	7	63	7.2249	16.7265	1.4268	0.7583	0.3726	0.5233	0.1109
6.4191	643	141542	0	63	    53	61.2782	-114.3832	0.9931	0.0466	-0.0283	-0.1034	2	63	-27.7073	-0.2769	23.3863	0.9593	-0.2673	-0.0804	-0.0429	3	63	-2.2070	-7.4187	0.9185	0.7468	0.6275	0.1954	0.1015	4	63	-54.5020	6.8935	0.1989	0.6931	-0.5648	-0.4307	-0.1231	5	63	-32.1380	11.9793	1.5402	0.6392	-0.0346	0.7629	0.0907	6	63	8.4467	-7.8780	0.6026	0.6945	0.5194	0.4822	0.1239	7	63	7.3369	16.5975	1.3030	0.7576	0.3733	0.5238	0.1111
6.4292	644	141763	0	63	    54	61.3006	-114.3698	0.9930	0.0460	-0.0286	-0.1048	2	63	-27.6375	-0.2063	23.5715	0.9594	-0.2674	-0.0794	-0.0428	3	63	-2.2541	-7.4751	0.9392	0.7467	0.6279	0.1947	0.1015	4	63	-55.0724	7.4190	0.1557	0.6866	-0.5962	-0.3976	-0.1228	5	63	-32.3536	11.8572	0.4147	0.6273	0.0095	0.7727	0.0973	6	63	8.5225	-8.0457	0.7202	0.6942	0.5215	0.4803	0.1239	7	63	7.3534	16.6397	1.3400	0.7565	0.3713	0.5268	0.1112
6.4391	645	141983	0	63	    54	61.3167	-114.4097	0.9928	0.0459	-0.0287	-0.1065	2	63	-27.6543	-0.3538	23.4562	0.9595	-0.2670	-0.0791	-0.0427	3	63	-2.2044	-7.5603	0.9166	0.7465	0.6280	0.1949	0.1015	4	63	-55.1666	8.2518	0.5518	0.6821	-0.6249	-0.3599	-0.1216	5	63	-30.9830	11.6131	0.4219	0.6070	0.0469	0.7866	0.1036	6	63	8.3059	-8.3351	0.7969	0.6940	0.5278	0.4738	0.1239	7	63	7.2637	16.7936	1.2612	0.7553	0.3668	0.5317	0.1113
6.4491	646	142203	0	63	    54	61.2607	-114.4228	0.9926	0.0462	-0.0287	-0.1088	2	63	-27.6939	-0.2291	23.4248	0.9593	-0.2676	-0.0790	-0.0427	3	63	-2.3553	-7.5872	0.9261	0.7470	0.6279	0.1936	0.1013	4	63	-55.1038	9.1776	0.8298	0.6773	-0.6497	-0.3236	-0.1202	5	63	-30.8460	11.2829	-0.1966	0.5908	0.0832	0.7951	0.1092	6	63	8.1481	-8.8236	0.8955	0.6928	0.5374	0.4645	0.1239	7	63	7.1094	16.9028	1.2775	0.7539	0.3617	0.5370	0.1113
6.4591	647	142424	0	63	    55	61.1192	-114.4055	0.9923	0.0460	-0.0287	-0.1112	2	63	-27.7917	-0.3470	23.7697	0.9592	-0.2680	-0.0787	-0.0428	3	63	-2.3606	-7.6343	1.0232	0.7470	0.6282	0.1927	0.1013	4	63	-55.3620	9.6514	0.9980	0.6700	-0.6738	-0.2881	-0.1187	5	63	-30.4384	10.5560	-0.2515	0.5732	0.1093	0.8041	0.1135	6	63	7.8107	-9.4359	1.0078	0.6917	0.5495	0.4520	0.1238	7	63	6.9041	17.1906	1.3007	0.7523	0.3544	0.5441	0.1113
6.4691	648	142644	0	63	    56	60.9733	-114.4863	0.9921	0.0454	-0.0287	-0.1137	2	63	-27.8050	-0.4647	23.6357	0.9593	-0.2679	-0.0786	-0.0427	3	63	-2.3293	-7.8080	0.9915	0.7466	0.6288	0.1921	0.1012	4	63	-55.3553	10.0469	1.1294	0.6652	-0.6911	-0.2573	-0.1170	5	63	-30.0055	10.1049	-0.4891	0.5537	0.1203	0.8158	0.1163	6	63	7.4614	-10.1436	0.9945	0.6903	0.5623	0.4382	0.1237	7	63	6.6204	17.4626	1.2422	0.7510	0.3447	0.5521	0.1111
6.4791	649	142865	0	63	    56	60.7750	-114.4484	0.9917	0.0455	-0.0290	-0.1166	2	63	-27.6923	-0.3601	23.4519	0.9594	-0.2679	-0.0775	-0.0426	3	63	-2.3990	-7.9214	1.0202	0.7468	0.6291	0.1905	0.1011	4	63	-54.9707	10.4993	1.2863	0.6649	-0.6972	-0.2416	-0.1158	5	63	-29.4016	9.4424	-0.1239	0.5385	0.1209	0.8256	0.1176	6	63	7.1051	-11.1190	1.1092	0.6899	0.5781	0.4179	0.1231	7	63	6.2791	18.0280	1.2344	0.7502	0.3316	0.5613	0.1106
6.4891	650	143085	0	63	    57	60.5139	-114.4570	0.9914	0.0453	-0.0291	-0.1195	2	63	-27.8316	-0.6090	23.7146	0.9592	-0.2684	-0.0782	-0.0427	3	63	-2.3827	-7.9616	1.1019	0.7469	0.6294	0.1892	0.1010	4	63	-54.6794	10.5655	1.3631	0.6705	-0.6951	-0.2328	-0.1145	5	63	-29.3130	8.7968	-0.3706	0.5308	0.1128	0.8317	0.1173	6	63	6.8275	-12.2058	1.1513	0.6903	0.5935	0.3954	0.1222	7	63	6.1744	18.5933	1.2147	0.7489	0.3193	0.5701	0.1102
6.4991	651	143305	0	63	    57	60.2428	-114.4648	0.9910	0.0452	-0.0294	-0.1225	2	63	-27.7403	-0.5529	23.3563	0.9593	-0.2683	-0.0777	-0.0427	3	63	-2.3195	-8.1009	1.1599	0.7468	0.6298	0.1885	0.1009	4	63	-53.4834	11.4845	1.4525	0.6811	-0.6836	-0.2363	-0.1135	5	63								6	63	6.5753	-12.8085	1.1962	0.6912	0.6022	0.3806	0.1214	7	63	6.0774	18.9926	1.2399	0.7485	0.3096	0.5761	0.1098
6.5091	652	143526	0	63	    58	59.9348	-114.5411	0.9907	0.0444	-0.0296	-0.1254	2	63	-27.7302	-0.6167	23.7877	0.9592	-0.2686	-0.0776	-0.0427	3	63	-2.3121	-8.0554	1.1463	0.7469	0.6297	0.1882	0.1009	4	63	-52.3416	11.9737	1.4552	0.6888	-0.6807	-0.2230	-0.1115	5	63	-28.6250	7.4576	-0.1849	0.5136	0.0620	0.8483	0.1132	6	63	6.4168	-13.0738	1.2108	0.6913	0.6071	0.3728	0.1211	7	63	5.9235	19.3417	1.2012	0.7481	0.3032	0.5800	0.1095
6.5191	653	143746	0	63	    59	59.6389	-114.5732	0.9901	0.0453	-0.0302	-0.1290	2	63	-27.8151	-0.6691	23.5289	0.9591	-0.2686	-0.0781	-0.0428	3	63	-2.4679	-8.2129	1.1273	0.7473	0.6297	0.1867	0.1007	4	63	-50.8114	11.8183	1.0384	0.6839	-0.7037	-0.1605	-0.1065	5	63	-28.3827	6.3235	0.1004	0.5077	0.0218	0.8543	0.1090	6	63	6.2290	-13.4955	1.1580	0.6918	0.6103	0.3666	0.1207	7	63	5.7936	19.3935	1.2386	0.7488	0.2998	0.5809	0.1092
6.5291	654	143966	0	63	    59	59.3275	-114.6298	0.9898	0.0447	-0.0305	-0.1318	2	63	-27.8377	-0.6953	23.5047	0.9589	-0.2693	-0.0780	-0.0428	3	63	-2.3725	-8.3371	1.1728	0.7470	0.6301	0.1867	0.1007	4	63	-51.1609	9.6185	0.6943	0.6775	-0.7256	-0.0699	-0.0980	5	63	-28.4403	5.0935	0.0137	0.5017	-0.0250	0.8585	0.1037	6	63	6.2878	-13.5865	1.1034	0.6922	0.6120	0.3632	0.1205	7	63	5.6944	19.6070	1.2083	0.7488	0.2960	0.5829	0.1089
6.5390	655	144186	0	63	    60	58.9156	-114.6995	0.9895	0.0439	-0.0305	-0.1345	2	63	-27.7771	-0.5680	23.4693	0.9588	-0.2701	-0.0769	-0.0428	3	63	-2.2949	-8.3221	1.2339	0.7470	0.6299	0.1871	0.1008	4	63	-49.4044	9.8667	0.6050	0.6775	-0.7284	-0.0390	-0.0945	5	63	-28.3413	4.0709	0.3789	0.4901	-0.0773	0.8627	0.0978	6	63	6.4465	-13.7148	1.0931	0.6928	0.6131	0.3602	0.1202	7	63	5.7785	19.7588	1.2546	0.7482	0.2939	0.5847	0.1089
6.5491	656	144407	0	63	    61	58.5196	-114.8126	0.9891	0.0437	-0.0306	-0.1375	2	63	-27.6014	-0.4416	23.0056	0.9589	-0.2699	-0.0758	-0.0426	3	63	-2.3136	-8.3683	1.2269	0.7473	0.6297	0.1868	0.1007	4	63	-49.2425	8.1426	0.8089	0.6853	-0.7226	-0.0065	-0.0897	5	63	-28.7285	2.6535	0.3295	0.4793	-0.1355	0.8624	0.0906	6	63	6.5369	-13.6237	0.9879	0.6936	0.6109	0.3623	0.1202	7	63	5.7570	19.8434	1.2665	0.7480	0.2936	0.5851	0.1089
